song	album_name	release_date	popularity	duration	danceability	date	rank
paris	Midnights (3am Edition)	2022-10-22	86.0	196258.0	0.7	2022-11-05	32.0
high infidelity	Midnights (3am Edition)	2022-10-22	85.0	231475.0	0.646	2022-11-05	33.0
glitch	Midnights (3am Edition)	2022-10-22	85.0	148781.0	0.675	2022-11-05	41.0
would've, could've, should've	Midnights (3am Edition)	2022-10-22	88.0	260361.0	0.483	2022-11-05	20.0
dear reader	Midnights (3am Edition)	2022-10-22	84.0	225194.0	0.562	2022-11-05	45.0
lavender haze	Midnights (3am Edition)	2022-10-22	88.0	202395.0	0.735	2022-11-12	6.0
maroon	Midnights (3am Edition)	2022-10-22	88.0	218270.0	0.658	2022-11-12	12.0
anti-hero	Midnights (3am Edition)	2022-10-22	89.0	200690.0	0.638	2022-11-12	1.0
snow on the beach	Midnights (3am Edition)	2022-10-22	87.0	256124.0	0.659	2022-11-12	16.0
you're on your own, kid	Midnights (3am Edition)	2022-10-22	88.0	194206.0	0.694	2022-11-12	20.0
midnight rain	Midnights (3am Edition)	2022-10-22	88.0	174782.0	0.636	2022-11-12	7.0
question...?	Midnights (3am Edition)	2022-10-22	87.0	210556.0	0.751	2022-11-12	32.0
vigilante shit	Midnights (3am Edition)	2022-10-22	86.0	164801.0	0.87	2022-11-12	24.0
bejeweled	Midnights (3am Edition)	2022-10-22	87.0	194165.0	0.7	2022-11-12	9.0
labyrinth	Midnights (3am Edition)	2022-10-22	85.0	247962.0	0.487	2022-11-12	42.0
karma	Midnights (3am Edition)	2022-10-22	87.0	204852.0	0.649	2022-11-12	17.0
sweet nothing	Midnights (3am Edition)	2022-10-22	85.0	188496.0	0.334	2022-11-12	45.0
mastermind	Midnights (3am Edition)	2022-10-22	86.0	191039.0	0.661	2022-11-12	38.0
the great war	Midnights (3am Edition)	2022-10-22	87.0	240355.0	0.573	2022-11-12	71.0
bigger than the whole sky	Midnights (3am Edition)	2022-10-22	87.0	218502.0	0.422	2022-11-12	68.0
paris	Midnights (3am Edition)	2022-10-22	86.0	196258.0	0.7	2022-11-12	73.0
high infidelity	Midnights (3am Edition)	2022-10-22	85.0	231475.0	0.646	2022-11-12	79.0
glitch	Midnights (3am Edition)	2022-10-22	85.0	148781.0	0.675	2022-11-12	86.0
would've, could've, should've	Midnights (3am Edition)	2022-10-22	88.0	260361.0	0.483	2022-11-12	59.0
dear reader	Midnights (3am Edition)	2022-10-22	84.0	225194.0	0.562	2022-11-12	97.0
lavender haze	Midnights (3am Edition)	2022-10-22	88.0	202395.0	0.735	2022-11-19	23.0
maroon	Midnights (3am Edition)	2022-10-22	88.0	218270.0	0.658	2022-11-19	36.0
anti-hero	Midnights (3am Edition)	2022-10-22	89.0	200690.0	0.638	2022-11-19	1.0
snow on the beach	Midnights (3am Edition)	2022-10-22	87.0	256124.0	0.659	2022-11-19	40.0
you're on your own, kid	Midnights (3am Edition)	2022-10-22	88.0	194206.0	0.694	2022-11-19	42.0
midnight rain	Midnights (3am Edition)	2022-10-22	88.0	174782.0	0.636	2022-11-19	30.0
question...?	Midnights (3am Edition)	2022-10-22	87.0	210556.0	0.751	2022-11-19	56.0
vigilante shit	Midnights (3am Edition)	2022-10-22	86.0	164801.0	0.87	2022-11-19	51.0
bejeweled	Midnights (3am Edition)	2022-10-22	87.0	194165.0	0.7	2022-11-19	33.0
labyrinth	Midnights (3am Edition)	2022-10-22	85.0	247962.0	0.487	2022-11-19	67.0
karma	Midnights (3am Edition)	2022-10-22	87.0	204852.0	0.649	2022-11-19	39.0
sweet nothing	Midnights (3am Edition)	2022-10-22	85.0	188496.0	0.334	2022-11-19	71.0
mastermind	Midnights (3am Edition)	2022-10-22	86.0	191039.0	0.661	2022-11-19	65.0
the great war	Midnights (3am Edition)	2022-10-22	87.0	240355.0	0.573	2022-11-19	87.0
bigger than the whole sky	Midnights (3am Edition)	2022-10-22	87.0	218502.0	0.422	2022-11-19	85.0
paris	Midnights (3am Edition)	2022-10-22	86.0	196258.0	0.7	2022-11-19	90.0
high infidelity	Midnights (3am Edition)	2022-10-22	85.0	231475.0	0.646	2022-11-19	98.0
would've, could've, should've	Midnights (3am Edition)	2022-10-22	88.0	260361.0	0.483	2022-11-19	76.0
